subjid,session,trialno,texpr,validity,pexpr,stimf,sex,id,onset,dur,corr_resp,subj_resp,accuracy,rt
mm_,1,emo_fac,91,fre,invalid,ekl,ekl99m28.avi,,9,9m,2916.934,4.500,,1,false alarm,0.568,j,0.568
mm_,1,emo_fac,150,fre,valid,fre,fre99w37.avi,,9,9w,2942.914,4.500,,99,false alarm,0.730,e,0.730
mm_,1,emo_fac,43,ekl,valid,ekl,ekl99m47.avi,,9,9m,2967.657,4.500,,0,false alarm,0.978,f,0.978
mm_,1,emo_fac,3,fre,valid,fre,fre99w14.avi,,9,9w,2993.615,4.500,,0,false alarm,1.093,f,1.093
mm_,1,emo_fac,13,fre,valid,fre,fre99w19.avi,,9,9w,3023.660,4.500,,1,false alarm,0.648,j,0.648
mm_,1,emo_fac,55,fre,invalid,ekl,ekl99m05.avi,,9,9m,3051.145,4.500,,1,false alarm,0.883,j,0.883
mm_,1,emo_fac,110,fre,valid,fre,fre99m47.avi,,9,9m,3076.857,4.500,,1,false alarm,1.019,j,1.019
mm_,1,emo_fac,70,ekl,valid,ekl,ekl99w56.avi,,9,9w,3103.927,4.500,,99,false alarm,0.604,e,0.604
mm_,1,emo_fac,99,ekl,valid,ekl,ekl99w04.avi,,9,9w,3133.704,4.500,,0,false alarm,1.350,f,1.350
mm_,1,emo_fac,103,ekl,valid,ekl,ekl99w19.avi,,9,9w,3160.368,4.500,,0,false alarm,1.011,f,1.011
mm_,1,emo_fac,98,fre,valid,fre,fre99w01.avi,,9,9w,3187.067,4.500,,1,false alarm,0.736,j,0.736
mm_,1,emo_fac,35,ekl,valid,ekl,ekl99w18.avi,,9,9w,3213.567,4.500,,0,false alarm,0.848,f,0.848
mm_,1,emo_fac,44,fre,valid,fre,fre99w31.avi,,9,9w,3243.670,4.500,,0,false alarm,0.589,f,0.589
mm_,1,emo_fac,59,ekl,invalid,fre,fre99m23.avi,,9,9m,3270.188,4.500,,1,false alarm,0.774,j,0.774
mm_,1,emo_fac,104,ekl,valid,ekl,ekl99m30.avi,,9,9m,3296.984,4.500,,1,false alarm,0.840,j,0.840
mm_,1,emo_fac,106,fre,invalid,ekl,ekl99m09.avi,,9,9m,3323.844,4.500,,99,false alarm,0.506,e,0.506
mm_,1,emo_fac,37,ekl,valid,ekl,ekl99w19.avi,,9,9w,3353.686,4.500,,99,false alarm,0.905,e,0.905
mm_,1,emo_fac,11,fre,invalid,ekl,ekl99m24.avi,,9,9m,3380.146,4.500,,1,false alarm,0.450,j,0.450
mm_,1,emo_fac,123,fre,valid,fre,fre99w57.avi,,9,9w,3405.453,4.500,,0,false alarm,0.799,f,0.799
mm_,1,emo_fac,19,ekl,valid,ekl,ekl99w57.avi,,9,9w,3431.842,4.500,,1,false alarm,0.984,j,0.984
mm_,1,emo_fac,30,fre,valid,fre,fre99m09.avi,,9,9m,3457.364,4.500,,0,false alarm,1.190,f,1.190
mm_,1,emo_fac,132,fre,valid,fre,fre99m15.avi,,9,9m,3483.529,4.500,,99,false alarm,0.995,e,0.995
mm_,1,emo_fac,118,ekl,valid,ekl,ekl99w01.avi,,9,9w,3508.686,4.500,,0,false alarm,0.827,f,0.827
mm_,1,emo_fac,1,ekl,valid,ekl,ekl99m05.avi,,9,9m,3535.229,4.500,,0,false alarm,1.156,f,1.156
mm_,1,emo_fac,159,ekl,invalid,fre,fre99m38.avi,,9,9m,3562.111,4.500,,1,false alarm,0.963,j,0.963
mm_,1,emo_fac,61,fre,valid,fre,fre99m23.avi,,9,9m,3588.592,4.500,,99,false alarm,1.093,e,1.093
mm_,1,emo_fac,101,fre,invalid,ekl,ekl99m05.avi,,9,9m,3614.601,4.500,,1,false alarm,0.818,j,0.818
mm_,1,emo_fac,113,fre,invalid,ekl,ekl99m49.avi,,9,9m,3640.874,4.500,,99,false alarm,1.043,e,1.043
mm_,1,emo_fac,27,ekl,invalid,fre,fre99m25.avi,,9,9m,3667.051,4.500,,99,false alarm,0.796,e,0.796
mm_,1,emo_fac,16,fre,valid,fre,fre99m24.avi,,9,9m,3693.371,4.500,,0,false alarm,0.787,f,0.787
mm_,1,emo_fac,156,ekl,valid,ekl,ekl99m24.avi,,9,9m,3718.393,4.500,,99,false alarm,0.800,e,0.800
mm_,1,emo_fac,6,fre,valid,fre,fre99m28.avi,,9,9m,3743.882,4.500,,1,false alarm,1.198,j,1.198
mm_,1,emo_fac,146,ekl,valid,ekl,ekl99w27.avi,,9,9w,3770.222,4.500,,1,false alarm,0.348,j,0.348
mm_,1,emo_fac,47,fre,valid,fre,fre99m20.avi,,9,9m,3796.990,4.500,,0,false alarm,1.007,f,1.007
mm_,1,emo_fac,148,ekl,valid,ekl,ekl99w18.avi,,9,9w,3823.743,4.500,,1,false alarm,1.028,j,1.028
mm_,1,emo_fac,10,ekl,valid,ekl,ekl99w61.avi,,9,9w,3850.559,4.500,,0,false alarm,0.848,f,0.848
mm_,1,emo_fac,144,fre,valid,fre,fre99w01.avi,,9,9w,3876.716,4.500,,0,false alarm,0.742,f,0.742
mm_,1,emo_fac,65,fre,invalid,ekl,ekl99m30.avi,,9,9m,3906.738,4.500,,99,false alarm,1.007,e,1.007
mm_,1,emo_fac,100,ekl,valid,ekl,ekl99m24.avi,,9,9m,3931.773,4.500,,0,false alarm,0.829,f,0.829
mm_,1,emo_fac,145,ekl,invalid,fre,fre99m46.avi,,9,9m,3957.139,4.500,,99,false alarm,0.840,e,0.840
mm_,1,emo_fac,95,fre,valid,fre,fre99m30.avi,,9,9m,3983.726,4.500,,99,false alarm,1.075,e,1.075
mm_,1,emo_fac,53,fre,valid,fre,fre99m49.avi,,9,9m,4013.063,4.500,,0,false alarm,0.786,f,0.786
mm_,1,emo_fac,42,fre,valid,fre,fre99w61.avi,,9,9w,4039.034,4.500,,0,false alarm,0.824,f,0.824
mm_,1,emo_fac,29,fre,invalid,ekl,ekl99m15.avi,,9,9m,4065.475,4.500,,1,false alarm,1.079,j,1.079
mm_,1,emo_fac,138,fre,valid,fre,fre99w02.avi,,9,9w,4091.982,4.500,,0,false alarm,1.077,f,1.077
mm_,1,emo_fac,38,fre,valid,fre,fre99w57.avi,,9,9w,4123.343,4.500,,0,false alarm,0.788,f,0.788
mm_,1,emo_fac,124,fre,invalid,ekl,ekl99m03.avi,,9,9m,4148.451,4.500,,0,false alarm,0.970,f,0.970
mm_,1,emo_fac,83,fre,valid,fre,fre99m03.avi,,9,9m,4173.765,4.500,,0,false alarm,0.887,f,0.887
mm_,1,emo_fac,114,ekl,valid,ekl,ekl99m33.avi,,9,9m,4200.468,4.500,,0,false alarm,0.994,f,0.994
mm_,1,emo_fac,135,ekl,invalid,fre,fre99m47.avi,,9,9m,4227.403,4.500,,0,false alarm,0.875,f,0.875
mm_,1,emo_fac,153,fre,valid,fre,fre99m07.avi,,9,9m,4253.442,4.500,,99,false alarm,1.063,e,1.063
subjid,session,block,trialno,texpr,validity,pexpr,stimf,mov,sex,id,onset,dur,corr_resp,subj_resp,accuracy,rt,autoresp,autort
mm_,1,emo_fac,89,ekl,valid,ekl,ekl99m24.avi,,9,9m,7.486,4.500,,0,false alarm,1.046,f,1.046
mm_,1,emo_fac,56,fre,valid,fre,fre99m09.avi,,9,9m,33.816,4.500,,1,false alarm,0.852,j,0.852
mm_,1,emo_fac,41,fre,valid,fre,fre99w61.avi,,9,9w,60.295,4.500,,0,false alarm,0.982,f,0.982
mm_,1,emo_fac,67,fre,invalid,ekl,ekl99m05.avi,,9,9m,89.896,4.500,,1,false alarm,0.955,j,0.955
mm_,1,emo_fac,79,fre,valid,fre,fre99w08.avi,,9,9w,115.219,4.500,,1,false alarm,0.684,j,0.684
mm_,1,emo_fac,28,ekl,valid,ekl,ekl99m21.avi,,9,9m,140.301,4.500,,99,false alarm,1.260,e,1.260
mm_,1,emo_fac,29,ekl,valid,ekl,ekl99w16.avi,,9,9w,167.232,4.500,,1,false alarm,0.574,j,0.574
mm_,1,emo_fac,94,fre,valid,fre,fre99m15.avi,,9,9m,196.275,4.500,,0,false alarm,1.218,f,1.218
mm_,1,emo_fac,20,ekl,valid,ekl,ekl99m20.avi,,9,9m,221.780,4.500,,99,false alarm,1.137,e,1.137
mm_,1,emo_fac,49,fre,valid,fre,fre99m30.avi,,9,9m,246.936,4.500,,1,false alarm,0.595,j,0.595
mm_,1,emo_fac,100,ekl,valid,ekl,ekl99w16.avi,,9,9w,273.643,4.500,,1,false alarm,0.865,j,0.865
mm_,1,emo_fac,77,ekl,invalid,fre,fre99m47.avi,,9,9m,300.628,4.500,,0,false alarm,0.932,f,0.932
mm_,1,emo_fac,106,ekl,valid,ekl,ekl99w26.avi,,9,9w,327.128,4.500,,0,false alarm,0.889,f,0.889
mm_,1,emo_fac,70,ekl,valid,ekl,ekl99w27.avi,,9,9w,357.086,4.500,,0,false alarm,0.636,f,0.636
mm_,1,emo_fac,121,fre,invalid,ekl,ekl99m49.avi,,9,9m,383.546,4.500,,1,false alarm,1.382,j,1.382
mm_,1,emo_fac,83,fre,valid,fre,fre99w32.avi,,9,9w,410.508,4.500,,99,false alarm,0.795,e,0.795
mm_,1,emo_fac,108,fre,valid,fre,fre99w31.avi,,9,9w,437.054,4.500,,0,false alarm,1.007,f,1.007
mm_,1,emo_fac,151,ekl,invalid,fre,fre99m10.avi,,9,9m,463.987,4.500,,99,false alarm,0.902,e,0.902
mm_,1,emo_fac,160,fre,invalid,ekl,ekl99m30.avi,,9,9m,490.459,4.500,,99,false alarm,0.846,e,0.846
mm_,1,emo_fac,93,fre,valid,fre,fre99w18.avi,,9,9w,517.178,4.500,,1,false alarm,0.824,j,0.824
mm_,1,emo_fac,139,ekl,valid,ekl,ekl99w12.avi,,9,9w,543.695,4.500,,99,false alarm,1.090,e,1.090
mm_,1,emo_fac,84,ekl,valid,ekl,ekl99w19.avi,,9,9w,570.474,4.500,,99,false alarm,0.338,e,0.338
mm_,1,emo_fac,78,fre,valid,fre,fre99m05.avi,,9,9m,597.021,4.500,,99,false alarm,0.829,e,0.829
mm_,1,emo_fac,128,fre,valid,fre,fre99m28.avi,,9,9m,623.894,4.500,,1,false alarm,0.668,j,0.668
mm_,1,emo_fac,7,ekl,valid,ekl,ekl99w12.avi,,9,9w,650.379,4.500,,99,false alarm,0.765,e,0.765
mm_,1,emo_fac,19,fre,valid,fre,fre99m03.avi,,9,9m,676.803,4.500,,0,false alarm,0.970,f,0.970
mm_,1,emo_fac,61,fre,invalid,ekl,ekl99m28.avi,,9,9m,702.281,4.500,,0,false alarm,0.840,f,0.840
mm_,1,emo_fac,10,ekl,valid,ekl,ekl99w08.avi,,9,9w,728.657,4.500,,1,false alarm,1.182,j,1.182
mm_,1,emo_fac,76,fre,valid,fre,fre99w26.avi,,9,9w,755.202,4.500,,1,false alarm,0.905,j,0.905
mm_,1,emo_fac,34,fre,valid,fre,fre99m15.avi,,9,9m,780.380,4.500,,1,false alarm,0.851,j,0.851
mm_,1,emo_fac,73,fre,valid,fre,fre99w22.avi,,9,9w,806.834,4.500,,0,false alarm,1.176,f,1.176
mm_,1,emo_fac,85,ekl,invalid,fre,fre99m25.avi,,9,9m,831.679,4.500,,1,false alarm,1.133,j,1.133
mm_,1,emo_fac,43,ekl,invalid,fre,fre99m24.avi,,9,9m,859.416,4.500,,0,false alarm,0.916,f,0.916
mm_,1,emo_fac,123,fre,valid,fre,fre99m25.avi,,9,9m,885.371,4.500,,99,false alarm,0.907,e,0.907
mm_,1,emo_fac,99,fre,invalid,ekl,ekl99m36.avi,,9,9m,912.028,4.500,,1,false alarm,0.592,j,0.592
mm_,1,emo_fac,96,fre,invalid,ekl,ekl99m07.avi,,9,9m,938.576,4.500,,1,false alarm,1.028,j,1.028
mm_,1,emo_fac,129,ekl,valid,ekl,ekl99m33.avi,,9,9m,969.510,4.500,,99,false alarm,0.960,e,0.960
mm_,1,emo_fac,149,ekl,valid,ekl,ekl99m47.avi,,9,9m,995.652,4.500,,0,false alarm,1.080,f,1.080
mm_,1,emo_fac,147,fre,valid,fre,fre99m23.avi,,9,9m,1022.063,4.500,,99,false alarm,1.262,e,1.262
mm_,1,emo_fac,3,fre,valid,fre,fre99w26.avi,,9,9w,1048.702,4.500,,99,false alarm,1.169,e,1.169
mm_,1,emo_fac,13,ekl,invalid,fre,fre99m21.avi,,9,9m,1079.058,4.500,,1,false alarm,0.988,j,0.988
mm_,1,emo_fac,157,fre,valid,fre,fre99w58.avi,,9,9w,1105.619,4.500,,1,false alarm,0.979,j,0.979
mm_,1,emo_fac,88,fre,valid,fre,fre99w32.avi,,9,9w,1132.354,4.500,,0,false alarm,1.063,f,1.063
mm_,1,emo_fac,23,ekl,valid,ekl,ekl99w31.avi,,9,9w,1158.690,4.500,,99,false alarm,0.974,e,0.974
mm_,1,emo_fac,140,ekl,valid,ekl,ekl99w57.avi,,9,9w,1188.845,4.500,,99,false alarm,0.956,e,0.956
mm_,1,emo_fac,69,fre,invalid,ekl,ekl99m09.avi,,9,9m,1215.524,4.500,,99,false alarm,0.671,e,0.671
mm_,1,emo_fac,65,ekl,valid,ekl,ekl99w56.avi,,9,9w,1242.098,4.500,,0,false alarm,0.552,f,0.552
mm_,1,emo_fac,75,fre,valid,fre,fre99w37.avi,,9,9w,1268.667,4.500,,0,false alarm,1.218,f,1.218
mm_,1,emo_fac,21,ekl,valid,ekl,ekl99w01.avi,,9,9w,1298.743,4.500,,0,false alarm,1.130,f,1.130
mm_,1,emo_fac,144,fre,valid,fre,fre99w01.avi,,9,9w,1325.697,4.500,,1,false alarm,0.627,j,0.627
mm_,1,emo_fac,8,fre,valid,fre,fre99m28.avi,,9,9m,1352.156,4.500,,0,false alarm,1.066,f,1.066
mm_,1,emo_fac,72,ekl,invalid,fre,fre99m23.avi,,9,9m,1379.213,4.500,,0,false alarm,1.068,f,1.068
mm_,1,emo_fac,152,ekl,valid,ekl,ekl99m23.avi,,9,9m,1408.506,4.500,,1,false alarm,0.799,j,0.799
mm_,1,emo_fac,146,fre,invalid,ekl,ekl99m20.avi,,9,9m,1433.982,4.500,,0,false alarm,1.135,f,1.135
mm_,1,emo_fac,122,ekl,valid,ekl,ekl99m20.avi,,9,9m,1460.298,4.500,,1,false alarm,1.291,j,1.291
mm_,1,emo_fac,15,fre,valid,fre,fre99w19.avi,,9,9w,1489.293,4.500,,0,false alarm,0.913,f,0.913
mm_,1,emo_fac,74,fre,invalid,ekl,ekl99m15.avi,,9,9m,1517.816,4.500,,99,false alarm,0.512,e,0.512
mm_,1,emo_fac,57,ekl,invalid,fre,fre99m33.avi,,9,9m,1543.311,4.500,,99,false alarm,0.865,e,0.865
mm_,1,emo_fac,40,fre,valid,fre,fre99m20.avi,,9,9m,1568.979,4.500,,1,false alarm,0.723,j,0.723
mm_,1,emo_fac,126,fre,valid,fre,fre99w16.avi,,9,9w,1595.327,4.500,,1,false alarm,0.852,j,0.852
mm_,1,emo_fac,18,ekl,invalid,fre,fre99m47.avi,,9,9m,1627.752,4.500,,0,false alarm,0.828,f,0.828
mm_,1,emo_fac,71,fre,valid,fre,fre99m36.avi,,9,9m,1654.449,4.500,,1,false alarm,1.057,j,1.057
mm_,1,emo_fac,1,ekl,valid,ekl,ekl99m36.avi,,9,9m,1680.476,4.500,,99,false alarm,0.715,e,0.715
mm_,1,emo_fac,62,fre,valid,fre,fre99w04.avi,,9,9w,1707.233,4.500,,0,false alarm,1.150,f,1.150
mm_,1,emo_fac,64,fre,valid,fre,fre99m71.avi,,9,9m,1737.841,4.500,,99,false alarm,1.258,e,1.258
mm_,1,emo_fac,154,fre,valid,fre,fre99m46.avi,,9,9m,1763.926,4.500,,1,false alarm,1.084,j,1.084
mm_,1,emo_fac,36,ekl,valid,ekl,ekl99m49.avi,,9,9m,1790.946,4.500,,0,false alarm,0.704,f,0.704
mm_,1,emo_fac,59,ekl,valid,ekl,ekl99m71.avi,,9,9m,1817.215,4.500,,1,false alarm,0.774,j,0.774
mm_,1,emo_fac,80,ekl,valid,ekl,ekl99m49.avi,,9,9m,1847.311,4.500,,99,false alarm,0.813,e,0.813
mm_,1,emo_fac,145,fre,invalid,ekl,ekl99m38.avi,,9,9m,1873.538,4.500,,99,false alarm,1.299,e,1.299
mm_,1,emo_fac,35,ekl,valid,ekl,ekl99m38.avi,,9,9m,1898.961,4.500,,99,false alarm,1.068,e,1.068
mm_,1,emo_fac,30,ekl,invalid,fre,fre99m21.avi,,9,9m,1926.249,4.500,,1,false alarm,0.724,j,0.724
mm_,1,emo_fac,87,fre,valid,fre,fre99m03.avi,,9,9m,1957.884,4.500,,99,false alarm,0.880,e,0.880
mm_,1,emo_fac,141,fre,invalid,ekl,ekl99m10.avi,,9,9m,1983.568,4.500,,1,false alarm,1.116,j,1.116
mm_,1,emo_fac,51,ekl,valid,ekl,ekl99m03.avi,,9,9m,2010.315,4.500,,99,false alarm,1.075,e,1.075
mm_,1,emo_fac,114,fre,valid,fre,fre99w02.avi,,9,9w,2037.141,4.500,,99,false alarm,1.206,e,1.206
mm_,1,emo_fac,81,ekl,valid,ekl,ekl99w61.avi,,9,9w,2066.871,4.500,,1,false alarm,1.001,j,1.001
mm_,1,emo_fac,68,ekl,valid,ekl,ekl99m09.avi,,9,9m,2093.695,4.500,,99,false alarm,0.648,e,0.648
mm_,1,emo_fac,98,ekl,invalid,fre,fre99m46.avi,,9,9m,2120.443,4.500,,0,false alarm,0.840,f,0.840
mm_,1,emo_fac,27,fre,invalid,ekl,ekl99m23.avi,,9,9m,2146.993,4.500,,1,false alarm,0.819,j,0.819
mm_,1,emo_fac,47,fre,valid,fre,fre99m10.avi,,9,9m,2176.741,4.500,,0,false alarm,0.450,f,0.450
mm_,1,emo_fac,6,ekl,valid,ekl,ekl99m10.avi,,9,9m,2202.049,4.500,,1,false alarm,0.746,j,0.746
mm_,1,emo_fac,107,fre,valid,fre,fre99m21.avi,,9,9m,2228.665,4.500,,99,false alarm,1.272,e,1.272
mm_,1,emo_fac,134,fre,valid,fre,fre99w01.avi,,9,9w,2255.455,4.500,,99,false alarm,0.605,e,0.605
mm_,1,emo_fac,82,ekl,invalid,fre,fre99m23.avi,,9,9m,2286.266,4.500,,99,false alarm,0.718,e,0.718
mm_,1,emo_fac,104,ekl,valid,ekl,ekl99m46.avi,,9,9m,2311.742,4.500,,1,false alarm,0.871,j,0.871
mm_,1,emo_fac,116,ekl,invalid,fre,fre99m07.avi,,9,9m,2337.823,4.500,,99,false alarm,0.755,e,0.755
mm_,1,emo_fac,111,ekl,valid,ekl,ekl99w32.avi,,9,9w,2363.213,4.500,,1,false alarm,1.012,j,1.012
mm_,1,emo_fac,26,ekl,invalid,fre,fre99m71.avi,,9,9m,2393.102,4.500,,1,false alarm,0.868,j,0.868
mm_,1,emo_fac,127,fre,valid,fre,fre99w58.avi,,9,9w,2418.496,4.500,,1,false alarm,0.874,j,0.874
mm_,1,emo_fac,90,fre,valid,fre,fre99m36.avi,,9,9m,2443.865,4.500,,99,false alarm,0.714,e,0.714
mm_,1,emo_fac,92,ekl,valid,ekl,ekl99w12.avi,,9,9w,2470.336,4.500,,99,false alarm,1.168,e,1.168
mm_,1,emo_fac,131,ekl,valid,ekl,ekl99w02.avi,,9,9w,2502.692,4.500,,1,false alarm,0.808,j,0.808
mm_,1,emo_fac,44,fre,valid,fre,fre99w37.avi,,9,9w,2528.672,4.500,,0,false alarm,1.286,f,1.286
mm_,1,emo_fac,136,ekl,invalid,fre,fre99m49.avi,,9,9m,2555.213,4.500,,1,false alarm,1.319,j,1.319
mm_,1,emo_fac,158,fre,invalid,ekl,ekl99m03.avi,,9,9m,2581.991,4.500,,1,false alarm,0.547,j,0.547
mm_,1,emo_fac,97,fre,valid,fre,fre99w32.avi,,9,9w,2612.932,4.500,,99,false alarm,0.878,e,0.878
mm_,1,emo_fac,4,fre,invalid,ekl,ekl99m21.avi,,9,9m,2638.780,4.500,,99,false alarm,0.844,e,0.844
mm_,1,emo_fac,159,ekl,valid,ekl,ekl99w18.avi,,9,9w,2665.367,4.500,,0,false alarm,0.979,f,0.979
mm_,1,emo_fac,155,fre,valid,fre,fre99m24.avi,,9,9m,2692.298,4.500,,99,false alarm,0.836,e,0.836
mm_,1,emo_fac,117,ekl,invalid,fre,fre99m33.avi,,9,9m,2722.653,4.500,,0,false alarm,0.628,f,0.628
mm_,1,emo_fac,50,ekl,valid,ekl,ekl99m05.avi,,9,9m,2748.411,4.500,,1,false alarm,0.448,j,0.448
mm_,1,emo_fac,115,fre,valid,fre,fre99w14.avi,,9,9w,2773.415,4.500,,0,false alarm,0.905,f,0.905
mm_,1,emo_fac,125,ekl,valid,ekl,ekl99m71.avi,,9,9m,2798.649,4.500,,0,false alarm,0.634,f,0.634
mm_,1,emo_fac,110,fre,invalid,ekl,ekl99m23.avi,,9,9m,2826.777,4.500,,0,false alarm,0.906,f,0.906
mm_,1,emo_fac,45,fre,valid,fre,fre99m47.avi,,9,9m,2852.204,4.500,,1,false alarm,1.095,j,1.095
mm_,1,emo_fac,9,ekl,valid,ekl,ekl99w61.avi,,9,9w,2878.666,4.500,,99,false alarm,1.107,e,1.107
mm_,1,emo_fac,16,ekl,invalid,fre,fre99m05.avi,,9,9m,2905.568,4.500,,99,false alarm,0.824,e,0.824
mm_,1,emo_fac,118,ekl,valid,ekl,ekl99m15.avi,,9,9m,2931.940,4.500,,99,false alarm,1.121,e,1.121
mm_,1,emo_fac,42,ekl,valid,ekl,ekl99w18.avi,,9,9w,2958.702,4.500,,99,false alarm,1.257,e,1.257
mm_,1,emo_fac,113,ekl,valid,ekl,ekl99m24.avi,,9,9m,2985.393,4.500,,0,false alarm,1.112,f,1.112
mm_,1,emo_fac,148,fre,valid,fre,fre99w57.avi,,9,9w,3011.846,4.500,,0,false alarm,1.068,f,1.068
mm_,1,emo_fac,14,fre,invalid,ekl,ekl99m38.avi,,9,9m,3037.049,4.500,,99,false alarm,0.696,e,0.696
mm_,1,emo_fac,103,ekl,valid,ekl,ekl99m49.avi,,9,9m,3063.641,4.500,,99,false alarm,0.940,e,0.940
mm_,1,emo_fac,112,fre,invalid,ekl,ekl99m05.avi,,9,9m,3090.568,4.500,,99,false alarm,0.640,e,0.640
mm_,1,emo_fac,60,ekl,valid,ekl,ekl99w31.avi,,9,9w,3116.892,4.500,,1,false alarm,0.723,j,0.723
mm_,1,emo_fac,137,fre,valid,fre,fre99m07.avi,,9,9m,3143.768,4.500,,0,false alarm,0.726,f,0.726
mm_,1,emo_fac,17,ekl,invalid,fre,fre99m25.avi,,9,9m,3170.018,4.500,,0,false alarm,0.754,f,0.754
mm_,1,emo_fac,153,ekl,valid,ekl,ekl99w32.avi,,9,9w,3195.307,4.500,,0,false alarm,0.682,f,0.682
mm_,1,emo_fac,33,fre,valid,fre,fre99m71.avi,,9,9m,3222.277,4.500,,1,false alarm,1.313,j,1.313
mm_,1,emo_fac,12,ekl,valid,ekl,ekl99w04.avi,,9,9w,3249.014,4.500,,99,false alarm,0.825,e,0.825
mm_,1,emo_fac,156,ekl,valid,ekl,ekl99w14.avi,,9,9w,3275.596,4.500,,99,false alarm,0.849,e,0.849
mm_,1,emo_fac,63,ekl,invalid,fre,fre99m38.avi,,9,9m,3302.520,4.500,,99,false alarm,1.061,e,1.061
mm_,1,emo_fac,91,ekl,valid,ekl,ekl99w01.avi,,9,9w,3328.353,4.500,,99,false alarm,1.021,e,1.021
mm_,1,emo_fac,109,fre,valid,fre,fre99w04.avi,,9,9w,3353.761,4.500,,99,false alarm,0.917,e,0.917
mm_,1,emo_fac,53,fre,valid,fre,fre99w31.avi,,9,9w,3385.999,4.500,,1,false alarm,0.498,j,0.498
mm_,1,emo_fac,86,fre,valid,fre,fre99w12.avi,,9,9w,3412.171,4.500,,99,false alarm,0.943,e,0.943
mm_,1,emo_fac,119,ekl,valid,ekl,ekl99w37.avi,,9,9w,3438.904,4.500,,1,false alarm,1.080,j,1.080
mm_,1,emo_fac,130,fre,valid,fre,fre99w56.avi,,9,9w,3465.355,4.500,,1,false alarm,0.977,j,0.977
mm_,1,emo_fac,25,ekl,valid,ekl,ekl99w58.avi,,9,9w,3494.990,4.500,,0,false alarm,1.007,f,1.007
mm_,1,emo_fac,58,ekl,valid,ekl,ekl99w19.avi,,9,9w,3520.568,4.500,,1,false alarm,0.868,j,0.868
mm_,1,emo_fac,24,fre,valid,fre,fre99m07.avi,,9,9m,3547.295,4.500,,0,false alarm,0.795,f,0.795
mm_,1,emo_fac,38,fre,valid,fre,fre99w27.avi,,9,9w,3574.079,4.500,,0,false alarm,0.795,f,0.795
mm_,1,emo_fac,102,ekl,valid,ekl,ekl99w22.avi,,9,9w,3605.099,4.500,,1,false alarm,0.710,j,0.710
mm_,1,emo_fac,95,ekl,valid,ekl,ekl99m05.avi,,9,9m,3630.934,4.500,,99,false alarm,0.595,e,0.595
mm_,1,emo_fac,5,ekl,valid,ekl,ekl99m25.avi,,9,9m,3657.273,4.500,,99,false alarm,0.680,e,0.680
mm_,1,emo_fac,138,fre,invalid,ekl,ekl99m05.avi,,9,9m,3684.158,4.500,,99,false alarm,0.814,e,0.814
mm_,1,emo_fac,105,fre,valid,fre,fre99w26.avi,,9,9w,3714.501,4.500,,99,false alarm,0.993,e,0.993
mm_,1,emo_fac,143,ekl,valid,ekl,ekl99w08.avi,,9,9w,3740.083,4.500,,1,false alarm,0.965,j,0.965
mm_,1,emo_fac,39,ekl,valid,ekl,ekl99w22.avi,,9,9w,3765.321,4.500,,99,false alarm,1.046,e,1.046
mm_,1,emo_fac,135,ekl,invalid,fre,fre99m03.avi,,9,9m,3792.124,4.500,,0,false alarm,0.957,f,0.957
mm_,1,emo_fac,120,ekl,valid,ekl,ekl99m09.avi,,9,9m,3824.154,4.500,,1,false alarm,0.844,j,0.844
mm_,1,emo_fac,101,ekl,valid,ekl,ekl99m30.avi,,9,9m,3850.128,4.500,,1,false alarm,1.072,j,1.072
mm_,1,emo_fac,142,fre,valid,fre,fre99m21.avi,,9,9m,3875.034,4.500,,0,false alarm,0.973,f,0.973
mm_,1,emo_fac,52,ekl,invalid,fre,fre99m24.avi,,9,9m,3900.005,4.500,,99,false alarm,0.741,e,0.741
mm_,1,emo_fac,22,fre,valid,fre,fre99w02.avi,,9,9w,3930.549,4.500,,1,false alarm,1.196,j,1.196
mm_,1,emo_fac,32,fre,invalid,ekl,ekl99m38.avi,,9,9m,3957.037,4.500,,1,false alarm,0.661,j,0.661
mm_,1,emo_fac,11,fre,valid,fre,fre99m49.avi,,9,9m,3983.853,4.500,,0,false alarm,0.945,f,0.945
mm_,1,emo_fac,150,fre,valid,fre,fre99m25.avi,,9,9m,4010.030,4.500,,99,false alarm,0.982,e,0.982
mm_,1,emo_fac,124,ekl,valid,ekl,ekl99m15.avi,,9,9m,4040.062,4.500,,1,false alarm,0.486,j,0.486
mm_,1,emo_fac,31,fre,valid,fre,fre99m38.avi,,9,9m,4065.655,4.500,,99,false alarm,0.721,e,0.721
mm_,1,emo_fac,133,ekl,valid,ekl,ekl99m07.avi,,9,9m,4092.059,4.500,,1,false alarm,0.863,j,0.863
mm_,1,emo_fac,66,fre,valid,fre,fre99m33.avi,,9,9m,4118.499,4.500,,99,false alarm,0.808,e,0.808
mm_,1,emo_fac,132,ekl,valid,ekl,ekl99m03.avi,,9,9m,4144.260,4.500,,99,false alarm,0.858,e,0.858
mm_,1,emo_fac,55,fre,valid,fre,fre99m49.avi,,9,9m,4170.491,4.500,,1,false alarm,0.938,j,0.938
mm_,1,emo_fac,54,fre,valid,fre,fre99m20.avi,,9,9m,4197.107,4.500,,0,false alarm,1.104,f,1.104
mm_,1,emo_fac,48,fre,valid,fre,fre99w26.avi,,9,9w,4223.886,4.500,,99,false alarm,0.866,e,0.866
